Position,weekday
"103.705254,1.010556,back",6
"103.723228,1.00383,back",6
"103.738495,0.999151,back",6
"103.74762,0.998154,back",6
"103.753601,0.997894,back",6
"103.766617,0.998062,back",6
"103.775055,1.000454,back",6
"103.780785,1.00362,back",6
"103.788078,1.008927,back",6
"103.794548,1.014175,back",6
"103.806976,1.024335,back",6
"103.815689,1.031458,back",6
"103.825874,1.039764,back",6
"103.834816,1.047043,back",6
"103.842346,1.053198,back",6
"103.85199,1.061371,back",6
"103.855713,1.065536,back",6
"103.858742,1.069885,back",6
"103.862328,1.076614,back",6
"103.864601,1.081688,back",6
"103.867775,1.089183,back",6
"103.870995,1.096724,back",6
"103.87513,1.106323,back",6
"103.877296,1.111248,back",6
"103.880417,1.118557,back",6
"103.887527,1.135456,back",6
"103.896912,1.15773,back",6
"103.899124,1.163015,back",6
"103.901199,1.167847,back",6
"103.903389,1.17293,back",6
"103.905472,1.177958,back",6
"103.907433,1.182587,back",6
"103.91153,1.192389,back",6
"103.913673,1.19751,back",6
"103.915672,1.202225,back",6
"103.917725,1.207077,back",6
"103.919678,1.211708,back",6
"103.923729,1.221268,back",6
"103.925728,1.226028,back",6
"103.929436,1.234891,back",6
"103.931519,1.239826,back",6
"103.933365,1.244247,back",6
"103.936951,1.252808,back",6
"103.938766,1.257111,back",6
"103.942207,1.265305,back",6
"103.945419,1.272949,back",6
"103.948631,1.280457,back",6
"103.950272,1.284283,back",6
"103.951843,1.288055,back",6
"103.953384,1.291626,back",6
"103.956406,1.298859,back",6
"103.959221,1.305557,back",6
"103.960594,1.308792,back",6
"103.963196,1.314961,back",6
"103.964478,1.317987,back",6
"103.967209,1.324448,back",6
"103.968552,1.32767,back",6
"103.96991,1.330856,back",6
"103.971245,1.334047,back",6
"103.973801,1.340192,back",6
"103.975121,1.343353,back",6
"103.976974,1.34778,back",6
"103.985512,1.36689,back",6
"103.98703,1.367031,back",6
"103.986954,1.366711,back",6
"103.984001,1.359787,back",6
"103.983429,1.358441,back",6
"-74.175217,40.689537,back",6
"-74.175316,40.68932,back",6
"-74.175377,40.688995,back",6
"-74.175659,40.688728,back",6
"-74.175293,40.688587,back",6
"-74.174866,40.688435,back",6
"-74.17482,40.688427,back",6
"-74.174583,40.688366,back",6
"-74.174301,40.688267,back",6
"-74.173988,40.688168,back",6
"-74.173492,40.688736,back",6
"-74.173294,40.689034,back",6
"-74.172974,40.689484,back",6
"-74.172821,40.68972,back",6
"-74.172546,40.690109,back",6
"-74.17234,40.690403,back",6
"-74.172028,40.690876,back",6
"-74.17186,40.691128,back",6
"-74.171585,40.691521,back",6
"-74.171143,40.692181,back",6
"-74.170837,40.692638,back",6
"-74.17041,40.693256,back",6
"-74.170105,40.693722,back",6
"-74.169952,40.693943,back",6
"-74.169579,40.694511,back",6
"-74.169159,40.695133,back",6
"-74.168892,40.695511,back",6
"-74.168701,40.695797,back",6
"-74.168388,40.69627,back",6
"-74.168205,40.696548,back",6
"-74.167717,40.697269,back",6
"-74.167534,40.697559,back",6
"-74.167343,40.697857,back",6
"-74.167076,40.698456,back",6
"-74.167015,40.69891,back",6
"-74.166946,40.699448,back",6
"-74.166855,40.7001,back",6
"-74.166794,40.700489,back",6
"-74.166595,40.700748,back",6
"-74.166336,40.700752,back",6
"-74.165955,40.70068,back",6
"-74.165733,40.700645,back",6
"-74.165497,40.700626,back",6
"-74.165237,40.700603,back",6
"-74.164917,40.700569,back",6
"-74.164566,40.700546,back",6
"-74.164268,40.700634,back",6
"-74.163956,40.700592,back",6
"-74.163742,40.700356,back",6
"-74.163704,40.700073,back",6
"-74.164093,40.700626,back",6
"-74.164734,40.698551,back",6
"-74.175255,40.681999,back",6
"-74.178711,40.676514,back",6
"-74.181435,40.672085,back",6
"-74.183998,40.664219,back",6
"-74.184326,40.660309,back",6
"-74.184387,40.652069,back",6
"-74.186584,40.645294,back",6
"-74.189941,40.641266,back",6
"-74.198105,40.636658,back",6
"-74.204285,40.635406,back",6
"-74.231567,40.646667,back",6
"-74.23481,40.652672,back",6
"-74.235962,40.65889,back",6
"-74.227501,40.681023,back",6
"-74.220886,40.689915,back",6
"-74.215759,40.696289,back",6
"-74.21096,40.702065,back",6
"-74.206093,40.707882,back",6
"-74.201233,40.713638,back",6
"-74.190063,40.725494,back",6
"-74.17865,40.732819,back",6
"-74.169762,40.736515,back",6
"-74.16021,40.739677,back",6
"-74.150635,40.742477,back",6
"-74.135193,40.746735,back",6
"-74.125061,40.749527,back",6
"-74.104492,40.755112,back",6
"-74.083435,40.760742,back",6
"-74.062584,40.766212,back",6
"-74.041443,40.771729,back",6
"-74.020073,40.777386,back",6
"-74.004883,40.782669,back",6
"-73.995979,40.786789,back",6
"-73.986633,40.792328,back",6
"-73.975525,40.80043,back",6
"-73.963516,40.809322,back",6
"-73.943481,40.823273,back",6
"-73.927429,40.834076,back",6
"-73.912537,40.844009,back",6
"-73.891045,40.858574,back",6
"-73.860275,40.880035,back",6
"-73.820496,40.908051,back",6
"-73.805405,40.918766,back",6
"-73.783569,40.934143,back",6
"-73.769043,40.944305,back",6
"-73.748962,40.958405,back",6
"-73.69696,40.994705,back",6
"-73.643356,41.032261,back",6
"-73.577698,41.072159,back",6
"-73.507584,41.111164,back",6
"-73.458435,41.138672,back",6
"-73.322449,41.214706,back",6
"-73.246094,41.25705,back",6
"-73.111267,41.331894,back",6
"-72.97081,41.409519,back",6
"-72.8246,41.48661,back",6
"-72.662552,41.549549,back",6
"-72.49678,41.61438,back",6
"-72.319939,41.683273,back",6
"-72.145813,41.750561,back",6
"-71.979294,41.814663,back",6
"-71.798271,41.883839,back",6
"-71.628677,41.94841,back",6
"-71.439224,42.019958,back",6
"-71.251892,42.090088,back",6
"-71.078415,42.154865,back",6
"-70.905136,42.219131,back",6
"-70.731895,42.282932,back",6
"-70.556625,42.34708,back",6
"-70.382439,42.410484,back",6
"-70.208069,42.473469,back",6
"-70.033287,42.536362,back",6
"-69.858437,42.598709,back",6
"-69.684364,42.660564,back",6
"-69.510437,42.721874,back",6
"-69.327538,42.785934,back",6
"-69.155273,42.845936,back",6
"-68.979385,42.906784,back",6
"-68.795815,42.96991,back",6
"-68.61969,43.030003,back",6
"-68.442589,43.090164,back",6
"-68.262466,43.150772,back",6
"-68.071991,43.214584,back",6
"-67.890144,43.27496,back",6
"-67.708023,43.335106,back",6
"-67.51667,43.397781,back",6
"-67.332329,43.457863,back",6
"-67.152626,43.515915,back",6
"-66.974098,43.582111,back",6
"-66.819374,43.665115,back",6
"-66.664528,43.749435,back",6
"-66.510269,43.833481,back",6
"-66.342216,43.924667,back",6
"-66.178833,44.012741,back",6
"-66.012245,44.102142,back",6
"-65.856842,44.184998,back",6
"-65.700333,44.26799,back",6
"-65.537262,44.353947,back",6
"-65.378067,44.437408,back",6
"-65.216187,44.521862,back",6
"-65.052864,44.606552,back",6
"-64.884209,44.693573,back",6
"-64.805801,44.73381,back",6
"-64.555336,44.861664,back",6
"-64.389038,44.945938,back",6
"-64.22065,45.030762,back",6
"-64.052383,45.11499,back",6
"-63.885498,45.198074,back",6
"-63.716415,45.281826,back",6
"-63.546665,45.365437,back",6
"-63.504593,45.386013,back",6
"-63.253853,45.508305,back",6
"-63.217812,45.525761,back",6
"-62.96566,45.647507,back",6
"-62.78968,45.731846,back",6
"-62.613281,45.815781,back",6
"-62.429329,45.902836,back",6
"-62.240631,45.991516,back",6
"-62.061298,46.075241,back",6
"-61.874664,46.16185,back",6
"-61.684616,46.249329,back",6
"-61.505081,46.331497,back",6
"-61.319092,46.416073,back",6
"-61.133221,46.500137,back",6
"-60.946861,46.583706,back",6
"-60.777306,46.659302,back",6
"-60.624619,46.726994,back",6
"-60.313499,46.86372,back",6
"-60.284454,46.876419,back",6
"-60.021538,46.990631,back",6
"-59.828163,47.066826,back",6
"-59.639214,47.137959,back",6
"-59.504982,47.188793,back",6
"-59.336033,47.252476,back",6
"-58.993,47.357979,back",6
"-58.810303,47.422325,back",6
"-58.61673,47.518936,back",6
"-58.413071,47.59314,back",6
"-58.209755,47.666611,back",6
"-58.008163,47.738949,back",6
"-57.783932,47.818691,back",6
"-57.636814,47.870644,back",6
"-57.340958,47.974224,back",6
"-57.135704,48.045456,back",6
"-56.933281,48.115082,back",6
"-56.725933,48.185852,back",6
"-56.51902,48.255909,back",6
"-56.31324,48.325012,back",6
"-56.106525,48.393986,back",6
"-55.898438,48.462708,back",6
"-55.692516,48.530243,back",6
"-55.483269,48.598301,back",6
"-55.270668,48.666779,back",6
"-55.061504,48.733749,back",6
"-54.852272,48.800079,back",6
"-54.642265,48.866089,back",6
"-54.430244,48.925888,back",6
"-54.209145,48.980728,back",6
"-53.989128,49.03487,back",6
"-53.771034,49.087921,back",6
"-53.55069,49.141056,back",6
"-53.330601,49.193565,back",6
"-53.105671,49.246727,back",6
"-52.885437,49.298218,back",6
"-52.661953,49.349934,back",6
"-52.625668,49.358269,back",6
"-52.294029,49.433914,back",6
"-52.066235,49.485123,back",6
"-51.843071,49.539261,back",6
"-51.621143,49.598236,back",6
"-51.509102,49.626873,back",6
"-51.189087,49.708061,back",6
"-50.967506,49.763691,back",6
"-50.743401,49.819321,back",6
"-50.518391,49.874634,back",6
"-50.36467,49.912052,back",6
"-50.097843,49.973701,back",6
"-49.7864,50.053478,back",6
"-49.593513,50.101868,back",6
"-49.277962,50.175304,back",6
"-49.046352,50.213104,back",6
"-48.809254,50.256824,back",6
"-48.58688,50.31266,back",6
"-48.372658,50.362045,back",6
"-15.843735,53.014709,back",6
"-15.548325,53.010223,back",6
"-15.521774,53.009766,back",6
"-15.208435,53.004135,back",6
"-14.802507,52.996277,back",6
"-14.52652,52.974884,back",6
"-14.234672,52.956474,back",6
"-13.937836,52.937164,back",6
"-13.645782,52.917343,back",6
"-13.356393,52.89698,back",6
"-13.075614,52.876499,back",6
"-12.792206,52.855225,back",6
"-12.513885,52.833572,back",6
"-12.239227,52.8116,back",6
"-11.961975,52.788712,back",6
"-11.68663,52.76532,back",6
"-11.406633,52.740845,back",6
"-11.132524,52.716221,back",6
"-10.862575,52.691315,back",6
"-10.585098,52.66507,back",6
"-10.312631,52.638618,back",6
"-10.043259,52.611786,back",6
"-9.772949,52.584229,back",6
"-9.508824,52.556732,back",6
"-9.242706,52.528336,back",6
"-8.980179,52.499725,back",6
"-8.719142,52.470657,back",6
"-8.43954,52.438816,back",6
"-8.176575,52.40823,back",6
"-7.913589,52.377045,back",6
"-7.652291,52.345432,back",6
"-7.40303,52.314697,back",6
"-7.142487,52.281921,back",6
"-6.884079,52.248825,back",6
"-6.617279,52.213989,back",6
"-6.36595,52.180592,back",6
"-6.09894,52.146648,back",6
"-5.83672,52.118408,back",6
"-5.57632,52.088242,back",6
"-5.3138,52.057251,back",6
"-5.07179,52.028091,back",6
"-4.81617,51.99675,back",6
"-4.536647,51.961842,back",6
"-4.288513,51.930233,back",6
"-4.031982,51.896946,back",6
"-3.777738,51.863342,back",6
"-3.533249,51.830471,back",6
"-3.289069,51.807999,back",6
"-3.04184,51.785313,back",6
"-2.794759,51.761353,back",6
"-2.549896,51.737225,back",6
"-2.305222,51.712555,back",6
"-2.065735,51.687786,back",6
"-1.821652,51.662155,back",6
"-1.581955,51.636349,back",6
"-1.352539,51.611347,back",6
"-1.111221,51.584301,back",6
"-0.871735,51.556976,back",6
"-0.644779,51.530685,back",6
"-0.408721,51.502808,back",6
"-0.17979,51.475296,back",6
"0.053253,51.446785,back",6
"0.284119,51.418064,back",6
"0.51881,51.388371,back",6
"0.76332,51.3568,back",6
"1.020095,51.323135,back",6
"1.244431,51.296143,back",6
"1.475754,51.26849,back",6
"1.708145,51.240047,back",6
"1.941611,51.210846,back",6
"2.156141,51.183655,back",6
"2.504066,51.138565,back",6
"2.733814,51.108215,back",6
"2.965393,51.077068,back",6
"3.180691,51.047699,back",6
"3.413239,51.015434,back",6
"3.642487,50.9832,back",6
"3.859024,50.952263,back",6
"3.923678,50.942963,back",6
"4.2305,50.89817,back",6
"4.46014,50.864052,back",6
"4.69101,50.829319,back",6
"4.919648,50.794327,back",6
"5.135345,50.760887,back",6
"5.370236,50.727402,back",6
"5.612869,50.702602,back",6
"5.837452,50.676773,back",6
"6.060044,50.650772,back",6
"6.289962,50.623489,back",6
"6.501605,50.597858,back",6
"6.732244,50.569557,back",6
"6.96214,50.540833,back",6
"7.170458,50.514359,back",6
"7.38838,50.486275,back",6
"7.594151,50.459274,back",6
"7.83159,50.427704,back",6
"8.048673,50.398384,back",6
"8.287233,50.365585,back",6
"8.516335,50.333675,back",6
"8.741793,50.301682,back",6
"8.958411,50.270554,back",6
"9.175246,50.238968,back",6
"9.400611,50.205597,back",6
"9.61188,50.17392,back",6
"9.827567,50.141182,back",6
"10.044539,50.107727,back",6
"10.263457,50.073448,back",6
"10.481254,50.039093,back",6
"10.700322,50.004501,back",6
"10.922795,49.968704,back",6
"11.13978,49.933361,back",6
"11.3457,49.899441,back",6
"11.56586,49.86264,back",6
"11.79108,49.824581,back",6
"12.01644,49.78587,back",6
"12.23773,49.74744,back",6
"12.46028,49.70829,back",6
"12.67919,49.66938,back",6
"12.90367,49.62888,back",6
"13.11992,49.589451,back",6
"13.34275,49.54834,back",6
"13.56125,49.507462,back",6
"13.78027,49.46608,back",6
"14.01082,49.422001,back",6
"14.22997,49.379539,back",6
"14.43308,49.339779,back",6
"14.6521,49.296429,back",6
"14.8598,49.254871,back",6
"15.08155,49.210011,back",6
"15.291772,49.167023,back",6
"15.504456,49.123131,back",6
"15.714815,49.079041,back",6
"15.926995,49.034218,back",6
"16.136387,48.989574,back",6
"16.350895,48.943359,back",6
"16.560762,48.897675,back",6
"16.770489,48.851486,back",6
"16.967186,48.794403,back",6
"17.159922,48.738472,back",6
"17.356075,48.681931,back",6
"17.58313,48.615601,back",6
"17.787851,48.555359,back",6
"17.986137,48.49654,back",6
"18.183674,48.437416,back",6
"18.385057,48.376785,back",6
"18.572966,48.319595,back",6
"18.781923,48.262428,back",6
"18.991964,48.205353,back",6
"19.201561,48.147217,back",6
"19.400208,48.091965,back",6
"19.605314,48.034184,back",6
"19.803631,47.977856,back",6
"20.006948,47.919758,back",6
"20.208435,47.861565,back",6
"20.407997,47.803391,back",6
"20.602455,47.746399,back",6
"20.802963,47.687088,back",6
"20.990616,47.631134,back",6
"21.186218,47.572338,back",6
"21.376577,47.514706,back",6
"21.569613,47.455818,back",6
"21.771591,47.393715,back",6
"21.955421,47.329468,back",6
"22.134071,47.246613,back",6
"22.312683,47.165085,back",6
"22.490704,47.082886,back",6
"22.667747,47.000839,back",6
"22.842548,46.919163,back",6
"23.015121,46.837929,back",6
"23.187248,46.756805,back",6
"23.35968,46.674591,back",6
"23.532578,46.591854,back",6
"23.70623,46.508015,back",6
"23.881187,46.423241,back",6
"24.060745,46.335629,back",6
"24.228806,46.253174,back",6
"24.400902,46.168259,back",6
"24.577858,46.080196,back",6
"24.750322,45.993942,back",6
"24.916256,45.9104,back",6
"25.094215,45.820343,back",6
"25.254616,45.738689,back",6
"25.425846,45.65094,back",6
"25.593187,45.564743,back",6
"25.766624,45.474739,back",6
"25.934797,45.387039,back",6
"26.107201,45.296539,back",6
"26.275478,45.207718,back",6
"26.437487,45.121674,back",6
"26.60634,45.031467,back",6
"26.77355,44.941635,back",6
"26.79912,44.927856,back",6
"27.046932,44.793633,back",6
"27.221439,44.69838,back",6
"27.395718,44.602707,back",6
"27.569407,44.50676,back",6
"27.744766,44.409344,back",6
"27.919743,44.311493,back",6
"28.093283,44.213882,back",6
"28.254221,44.122768,back",6
"28.426144,44.024963,back",6
"28.597935,43.926552,back",6
"28.768467,43.8284,back",6
"28.938839,43.729637,back",6
"29.107819,43.63118,back",6
"29.263132,43.540169,back",6
"29.435631,43.438568,back",6
"29.605791,43.337677,back",6
"29.730793,43.263199,back",6
"29.958408,43.12674,back",6
"30.118887,43.029957,back",6
"30.289946,42.926147,back",6
"30.458418,42.830387,back",6
"30.631544,42.763397,back",6
"30.842119,42.71553,back",6
"31.054325,42.692406,back",6
"31.263407,42.670029,back",6
"31.467964,42.648148,back",6
"31.663876,42.626812,back",6
"31.874084,42.603584,back",6
"32.080578,42.580399,back",6
"32.280205,42.557693,back",6
"32.477646,42.534714,back",6
"32.759983,42.501251,back",6
"32.958111,42.47731,back",6
"33.160671,42.452545,back",6
"33.357613,42.428009,back",6
"33.554993,42.403061,back",6
"33.754807,42.377518,back",6
"33.969288,42.34964,back",6
"34.163609,42.324142,back",6
"34.353737,42.298855,back",6
"34.545422,42.272968,back",6
"34.740768,42.246277,back",6
"34.931843,42.219772,back",6
"35.123291,42.19281,back",6
"35.317852,42.165016,back",6
"35.507626,42.137787,back",6
"35.696079,42.110229,back",6
"35.883072,42.082664,back",6
"36.068054,42.055023,back",6
"36.252712,42.027222,back",6
"36.437561,41.999008,back",6
"36.623627,41.970242,back",6
"36.808506,41.94136,back",6
"36.996708,41.912109,back",6
"37.1861,41.902222,back",6
"37.374176,41.899155,back",6
"37.565628,41.895813,back",6
"37.755409,41.892265,back",6
"37.946712,41.888401,back",6
"38.132011,41.884399,back",6
"38.326763,41.879791,back",6
"38.514507,41.874985,back",6
"38.708347,41.869827,back",6
"38.892914,41.864548,back",6
"39.088524,41.858608,back",6
"39.279892,41.852509,back",6
"39.466763,41.846237,back",6
"39.656876,41.839569,back",6
"39.84409,41.83268,back",6
"40.032009,41.825462,back",6
"40.22842,41.817551,back",6
"40.415443,41.809727,back",6
"40.602283,41.801559,back",6
"40.789108,41.792877,back",6
"40.97551,41.783478,back",6
"41.162704,41.773884,back",7
"41.208656,41.771484,back",7
"41.537327,41.753681,back",7
"41.73246,41.742741,back",7
"41.945362,41.73024,back",7
"42.015232,41.72612,back",7
"42.299023,41.708805,back",7
"42.502483,41.695953,back",7
"42.688656,41.683899,back",7
"42.743397,41.677612,back",7
"42.776581,41.669449,back",7
"42.807907,41.658947,back",7
"42.825581,41.652786,back",7
"43.012753,41.593075,back",7
"43.195816,41.535255,back",7
"43.378704,41.476685,back",7
"43.550365,41.421524,back",7
"43.73053,41.363159,back",7
"43.911106,41.30431,back",7
"44.083889,41.247612,back",7
"44.265041,41.18779,back",7
